Plot,TreeID,Tag,Species,X,Y,DBH_89,DBH_04,DBH_18,Dia_89_04,Dia_04_18,Dia_dif,NDI_89_live,NDI_89_consp,NDI_89_mort,NDI_89_propconsp,NDI_89_propmort,NDI_04_live,NDI_04_consp,NDI_04_mort,NDI_04_propconsp,NDI_04_propmort,Slope,TPI
C3,FRC3000102757,8087,ABLA,426562.941,4417467.615,NA,6.5,11.7,NA,0.371428571,NA,NA,NA,NA,NA,NA,0.934700728,0.342562409,0.454229536,0.366494215,0.485962536,6.887645245,0.056194703
C3,FRC3000102758,8088,ABLA,426560.188,4417463.723,NA,8.2,12.3,NA,0.292857143,NA,NA,NA,NA,NA,NA,1.352092938,0.287824194,0.946331519,0.212873084,0.699901236,7.84845686,0.051294947
C3,FRC3000102759,8089,PICO,426529.608,4417469.262,NA,7.8,9.9,NA,0.15,NA,NA,NA,NA,NA,NA,0.730326565,0.684002859,0.417968117,0.936571243,0.572303045,8.410651207,-0.017400988
C3,FRC3000102761,8091,PICO,426531.972,4417465.168,NA,7.5,10.3,NA,0.2,NA,NA,NA,NA,NA,NA,0.761599387,0.725242739,0.441357657,0.952262767,0.579514196,9.033653259,0.045038939
C3,FRC3000102762,8092,PICO,426525.082,4417459.489,NA,7.6,10.1,NA,0.178571429,NA,NA,NA,NA,NA,NA,1.237111555,1.159851812,1.010972709,0.937548281,0.81720416,10.08838558,0.097670883
C3,FRC3000102763,8093,PICO,426525.09,4417464.363,NA,7.5,10.4,NA,0.207142857,NA,NA,NA,NA,NA,NA,1.255693099,1.13254797,0.950006018,0.901930552,0.756559082,11.92522907,-0.002901962
C3,FRC3000102764,8094,PICO,426522.547,4417469.821,NA,6.7,8.9,NA,0.157142857,NA,NA,NA,NA,NA,NA,1.089397018,0.964980995,0.848321298,0.885793681,0.778707197,12.25081444,0.103909177
C3,FRC3000102765,8095,PICO,426523.8,4417472.096,NA,6.9,8.9,NA,0.142857143,NA,NA,NA,NA,NA,NA,0.821806936,0.758006251,0.629019347,0.922365361,0.765410122,11.20009708,0.176589918
C3,FRC3000102766,8096,PICO,426516.678,4417477.938,NA,7.5,10.8,NA,0.235714286,NA,NA,NA,NA,NA,NA,1.048776876,1.048776876,0.970436586,1,0.925303187,8.833634377,0.221778268
C3,FRC3000102767,8097,PICO,426518.37,4417474.57,NA,6.3,8.9,NA,0.185714286,NA,NA,NA,NA,NA,NA,0.796253963,0.770457389,0.659888088,0.967602581,0.828740727,9.376769066,0.04735712
C3,FRC3000102768,8098,PICO,426513.916,4417468.354,NA,6.1,7.9,NA,0.128571429,NA,NA,NA,NA,NA,NA,0.939686403,0.909676735,0.830424866,0.968064167,0.883725531,11.88099766,-0.084856966
C3,FRC3000102769,8099,PICO,426505.651,4417474.037,NA,5.3,12.1,NA,0.485714286,NA,NA,NA,NA,NA,NA,0.921997372,0.910020281,0.775457145,0.987009626,0.841062207,17.59934235,-0.070753802
C3,FRC3000102770,8401,PICO,426533.525,4417398.988,NA,7.4,8.3,NA,0.064285714,NA,NA,NA,NA,NA,NA,1.355621879,1.321431353,1.25969132,0.974778715,0.929235017,18.64494514,-0.046263493
C3,FRC3000102771,8402,ABLA,426518.985,4417401.735,NA,5,10.4,NA,0.385714286,NA,NA,NA,NA,NA,NA,1.126458326,0.221304398,0.762162977,0.196460351,0.676601131,12.29915142,-0.204533622
C3,FRC3000102772,8403,PICO,426512.64,4417396.913,NA,7.8,12.9,NA,0.364285714,NA,NA,NA,NA,NA,NA,0.971523135,0.718088391,0.706076624,0.739136687,0.726772836,13.61250019,-0.099189638
C3,FRC3000102773,8404,ABLA,426504.991,4417394.949,NA,9.1,13.3,NA,0.3,NA,NA,NA,NA,NA,NA,1.420949561,0.231387024,0.961409847,0.162839717,0.676596745,8.634381294,-0.160937962
C3,FRC3000102783,8414,ABLA,426494.385,4417379.254,NA,7,10.9,NA,0.278571429,NA,NA,NA,NA,NA,NA,0.696464118,0.34989544,0.239040007,0.502388323,0.343219414,11.07382202,0.00245912
C3,FRC3000102784,8415,ABLA,426495.025,4417377.909,NA,6.4,10.9,NA,0.321428571,NA,NA,NA,NA,NA,NA,0.718139799,0.316252857,0.302607919,0.440377845,0.421377452,12.82939625,-0.136238941
C3,FRC3000102785,8416,ABLA,426497.248,4417377.388,NA,8.2,12.4,NA,0.3,NA,NA,NA,NA,NA,NA,0.792743617,0.248674117,0.383660276,0.313687946,0.48396514,12.04671574,-0.123031472
C3,FRC3000102786,8417,PICO,426496.486,4417377.059,NA,6.7,10.4,NA,0.264285714,NA,NA,NA,NA,NA,NA,0.794202052,0.37228514,0.362919864,0.468753687,0.45696163,12.77084637,-0.076076375
C3,FRC3000102788,8419,ABLA,426504.288,4417382.678,NA,9,13.2,NA,0.3,NA,NA,NA,NA,NA,NA,0.683485789,0.084934996,0.365877185,0.124267392,0.535310596,13.03005123,-0.337378469
C3,FRC3000102789,8420,PIEN,426504.428,4417380.939,NA,10.5,16.4,NA,0.421428571,NA,NA,NA,NA,NA,NA,0.677912321,0.075702241,0.370775734,0.111669663,0.546937595,15.36445904,-0.328225121
C3,FRC3000102790,8421,PICO,426505.924,4417391.599,NA,7.1,10.7,NA,0.257142857,NA,NA,NA,NA,NA,NA,1.070997365,0.679517565,0.709912458,0.634471743,0.662851732,12.41642666,-0.065663816
C3,FRC3000102791,8422,ABLA,426510.034,4417392.052,NA,5.5,10.5,NA,0.357142857,NA,NA,NA,NA,NA,NA,1.247358938,0.233350947,0.869527883,0.187076021,0.697095164,12.80427647,-0.093979508
C3,FRC3000102792,8423,ABLA,426509.394,4417392.485,NA,6.7,8.7,NA,0.142857143,NA,NA,NA,NA,NA,NA,1.198300187,0.229019541,0.827612582,0.191120342,0.690655473,13.08914471,-0.048813492
C3,FRC3000102793,8424,PIEN,426497.496,4417386.388,NA,9.1,14.7,NA,0.4,NA,NA,NA,NA,NA,NA,0.949345312,0.070545937,0.24445337,0.074310091,0.25749679,12.91897583,-0.06867129
C3,FRC3000102794,8425,PIEN,426500.688,4417386.236,NA,8.3,12.4,NA,0.292857143,NA,NA,NA,NA,NA,NA,0.762372776,0.125115206,0.351711817,0.164112899,0.461338375,12.52679443,-0.053322777
C3,FRC3000102796,8427,PIEN,426512.276,4417381.541,NA,9,13.8,NA,0.342857143,NA,NA,NA,NA,NA,NA,1.160244613,0.04176496,0.944392275,0.035996685,0.813959629,18.05269241,-0.28592795
C3,FRC3000102797,8428,PIEN,426511.641,4417378.8,NA,8,12.1,NA,0.292857143,NA,NA,NA,NA,NA,NA,0.873966547,0.045932074,0.647361068,0.052555872,0.740716072,19.79533195,-0.22641694
C3,FRC3000102798,8429,PICO,426521.62,4417382.851,NA,8.1,8.7,NA,0.042857143,NA,NA,NA,NA,NA,NA,1.224757319,1.159404455,0.886807763,0.946640152,0.724068148,19.0428009,-0.001884581
C3,FRC3000102799,8430,PICO,426524.711,4417388.693,NA,7.9,12.2,NA,0.307142857,NA,NA,NA,NA,NA,NA,1.23017607,1.176987522,1.062605831,0.956763467,0.863783532,18.15980339,-0.008742083
C3,FRC3000102800,8431,PICO,426531.943,4417385.744,NA,5.7,11,NA,0.378571429,NA,NA,NA,NA,NA,NA,1.635620234,1.598072728,1.342628911,0.977043873,0.820868368,16.8010006,0.038108272
C3,FRC3000102801,8432,PICO,426537.231,4417389.356,NA,7,9.4,NA,0.171428571,NA,NA,NA,NA,NA,NA,1.885819882,1.779440667,1.431875024,0.943589939,0.759285146,16.85126877,0.068018964
C3,FRC3000102802,8433,PIEN,426538.694,4417381.148,NA,11.7,16.7,NA,0.357142857,NA,NA,NA,NA,NA,NA,1.289191738,0,0.770505834,0,0.597665818,19.03122711,0.059303837
C3,FRC3000102804,8435,PICO,426559.743,4417379.752,NA,5.9,6.3,NA,0.028571429,NA,NA,NA,NA,NA,NA,2.140663865,2.140663865,1.048028801,1,0.489581208,14.95237732,-0.049843195
C3,FRC3000102805,8436,PICO,426562.026,4417378.731,NA,5.7,6.2,NA,0.035714286,NA,NA,NA,NA,NA,NA,3.043749859,3.043749859,2.17388171,1,0.714211683,15.13046932,3.52E-04
C3,FRC3000102806,8437,PICO,426568.85,4417387.844,NA,7.9,10.4,NA,0.178571429,NA,NA,NA,NA,NA,NA,1.86551922,1.86551922,1.238628961,1,0.663959367,14.31999207,0.118547602
C3,FRC3000102807,8438,PICO,426567.48,4417390.045,NA,6.8,8.5,NA,0.121428571,NA,NA,NA,NA,NA,NA,1.821385193,1.821385193,1.303361396,1,0.715588005,14.52695751,0.12369612
C3,FRC3000102808,8439,PICO,426570.7064,4417388.172,NA,6.3,6.9,NA,0.042857143,NA,NA,NA,NA,NA,NA,1.698434669,1.698434669,1.071469878,1,0.630857281,12.75997066,0.129249741
C3,FRC3000102809,8440,PICO,426575.4784,4417385.257,NA,9,10.8,NA,0.128571429,NA,NA,NA,NA,NA,NA,1.526951519,1.517256952,0.909160475,0.993651032,0.595408868,11.99154377,-0.100292507
C3,FRC3000102810,8441,PICO,426585.145,4417382.19,NA,6.5,6.2,NA,-0.021428571,NA,NA,NA,NA,NA,NA,1.600708791,1.560022311,0.881381696,0.97458221,0.550619639,19.7017765,-0.18865678
C3,FRC3000102811,8442,PICO,426585.394,4417380.952,NA,8.6,9.4,NA,0.057142857,NA,NA,NA,NA,NA,NA,1.713156358,1.665275471,0.947746519,0.97205107,0.55321659,18.5095768,-0.050866738
C3,FRC3000102812,8443,PIEN,426582.136,4417388.99,NA,7.4,12.5,NA,0.364285714,NA,NA,NA,NA,NA,NA,1.73145478,0,0.788778312,0,0.455558136,14.57006454,-0.189035698
C3,FRC3000102813,8444,PICO,426582.59,4417389.659,NA,7.8,8.2,NA,0.028571429,NA,NA,NA,NA,NA,NA,1.632023353,1.529074848,0.808943778,0.936919711,0.495669242,13.89881992,-0.094003383
C3,FRC3000102814,8445,PICO,426588.468,4417387.005,NA,8.6,9,NA,0.028571429,NA,NA,NA,NA,NA,NA,1.5957241,1.584573007,0.905284847,0.993011892,0.567319155,15.55393982,0.015812149
C3,FRC3000102815,8446,PICO,426614.039,4417390.804,NA,8.3,10.3,NA,0.142857143,NA,NA,NA,NA,NA,NA,1.488181921,1.488181921,1.201057551,1,0.807063662,12.62759113,0.058338827
C3,FRC3000102821,8452,ABLA,426591.885,4417371.247,NA,7.2,14.3,NA,0.507142857,NA,NA,NA,NA,NA,NA,1.762784725,0.02167064,1.279928763,0.012293413,0.726083421,15.28429699,0.074495237
C3,FRC3000102822,8453,PICO,426590.573,4417372.588,NA,8.7,8.9,NA,0.014285714,NA,NA,NA,NA,NA,NA,1.924523954,1.858034871,1.454854049,0.965451673,0.755955282,15.39410877,0.033102234
C3,FRC3000102824,8455,PICO,426583.4417,4417372.099,NA,8.5,8.7,NA,0.014285714,NA,NA,NA,NA,NA,NA,1.919842693,1.866080548,1.116586507,0.971996588,0.581603124,24.81663704,0.266988953
C3,FRC3000102825,8456,ABLA,426585.685,4417376.491,NA,17.6,16.5,NA,-0.078571429,NA,NA,NA,NA,NA,NA,2.7331891,0.008866417,1.19490112,0.003243982,0.437182016,14.16066647,-0.17327361
C3,FRC3000102826,8457,PIEN,426529.935,4417395.993,NA,11.8,20.9,NA,0.65,NA,NA,NA,NA,NA,NA,1.332838594,0.006585152,1.26420075,0.004940697,0.948502508,18.87665749,0.116864033
C3,FRC3000102829,8460,PICO,426568.166,4417369.611,NA,7.7,7.9,NA,0.014285714,NA,NA,NA,NA,NA,NA,1.868354277,1.868354277,0.918534904,1,0.491627801,16.00343132,-0.092292088
C3,FRC3000102830,8461,PICO,426566.421,4417364.199,NA,6.7,7.8,NA,0.078571429,NA,NA,NA,NA,NA,NA,2.277759298,2.277759298,1.144971054,1,0.502674297,12.15952873,-0.016740961
C3,FRC3000102832,8463,PICO,426547.69,4417374.869,NA,5.6,5.6,NA,0,NA,NA,NA,NA,NA,NA,1.94033306,1.89816159,1.036753931,0.97826586,0.534317511,14.76161575,0.126085155
C3,FRC3000102833,8464,ABLA,426546.371,4417373.608,NA,7.7,10.5,NA,0.2,NA,NA,NA,NA,NA,NA,2.048798886,0.053915244,0.954886364,0.026315538,0.466071302,13.12421227,0.107273234
C3,FRC3000102834,8465,PICO,426547.36,4417370.365,NA,9.1,10.2,NA,0.078571429,NA,NA,NA,NA,NA,NA,1.772037174,1.686470516,0.808648814,0.951712831,0.456338516,16.94914436,0.091493432
C3,FRC3000102835,8466,PICO,426544.71,4417370.483,NA,8.9,9.3,NA,0.028571429,NA,NA,NA,NA,NA,NA,2.269628159,2.158981123,1.17203608,0.951248827,0.516400044,15.88808537,0.082585765
C3,FRC3000102836,8467,PICO,426544.359,4417369.588,NA,8.9,10.5,NA,0.114285714,NA,NA,NA,NA,NA,NA,1.876558341,1.747879349,0.914957086,0.931428196,0.487571884,15.55038738,0.080400052
C3,FRC3000102837,8468,PICO,426544.545,4417364.939,NA,5.6,7.7,NA,0.15,NA,NA,NA,NA,NA,NA,1.175964507,1.052789873,0.5179289,0.895256503,0.440429024,13.76837158,-0.080273746
C3,FRC3000102838,8469,PICO,426546.015,4417362.531,NA,8.7,10.7,NA,0.142857143,NA,NA,NA,NA,NA,NA,1.20187375,1.090101442,0.339600881,0.907001622,0.282559529,16.28564644,-0.108669534
C3,FRC3000102839,8470,PICO,426546.002,4417362.76,NA,5.3,6.7,NA,0.1,NA,NA,NA,NA,NA,NA,1.348054612,1.237668644,0.342251924,0.918114617,0.253885801,16.28564644,-0.108669534
C3,FRC3000102840,8471,PICO,426545.519,4417362.363,NA,6.5,8.4,NA,0.135714286,NA,NA,NA,NA,NA,NA,1.096103446,0.971160849,0.34058682,0.886012038,0.31072507,16.1662693,-0.057423107
C3,FRC3000102841,8472,ABLA,426543.631,4417361.879,NA,6.4,10.4,NA,0.285714286,NA,NA,NA,NA,NA,NA,0.809722796,0.055345409,0.293687398,0.068351056,0.362701161,17.61190605,0.081534497
C3,FRC3000102842,8473,ABLA,426538.896,4417369.18,NA,5.9,8.2,NA,0.164285714,NA,NA,NA,NA,NA,NA,1.672580134,0.671287064,0.636661243,0.401348223,0.380646182,15.38864517,0.203845099
C3,FRC3000102843,8474,PICO,426533.093,4417372.3,NA,5.5,8.5,NA,0.214285714,NA,NA,NA,NA,NA,NA,0.676719437,0.590352868,0.479045059,0.87237463,0.707893158,19.08080292,0.019843165
C3,FRC3000102844,8475,PICO,426526.596,4417368.522,NA,6.3,11,NA,0.335714286,NA,NA,NA,NA,NA,NA,1.04512447,1.014512208,0.826342463,0.970709459,0.790664162,17.41127205,0.03804897
C3,FRC3000102845,8476,PIEN,426529.338,4417375.347,NA,10.7,19,NA,0.592857143,NA,NA,NA,NA,NA,NA,0.541713228,0,0.372043476,0,0.686790458,18.49453354,0.012573627
C3,FRC3000102846,8477,PICO,426527.874,4417374.034,NA,8.5,11.2,NA,0.192857143,NA,NA,NA,NA,NA,NA,0.702079946,0.634424527,0.510604553,0.903635733,0.727274089,19.38643646,0.13599326
C3,FRC3000102847,8478,ABLA,426519.353,4417369.893,NA,6.8,13.7,NA,0.492857143,NA,NA,NA,NA,NA,NA,1.44516411,0.025471388,1.153555243,0.017625256,0.798217472,15.84780979,-0.079147772
C3,FRC3000102850,8481,PICO,426519.852,4417360.668,NA,8.1,11.2,NA,0.221428571,NA,NA,NA,NA,NA,NA,1.065082543,1.037993118,0.741234296,0.974565892,0.695940705,16.06048584,0.088596861
C3,FRC3000102855,8486,ABLA,426529.692,4417361.103,NA,5.5,13.5,NA,0.571428571,NA,NA,NA,NA,NA,NA,0.953760652,0.014586245,0.747189049,0.015293402,0.783413582,15.50098515,0.160918708
C3,FRC3000102857,8488,PICO,426526.409,4417362.413,NA,8.7,11.9,NA,0.228571429,NA,NA,NA,NA,NA,NA,1.286624426,1.256890092,1.051376779,0.976889656,0.817159039,15.72059822,0.24835956
C3,FRC3000102859,8490,ABLA,426543.713,4417393.554,NA,8,15.6,NA,0.542857143,NA,NA,NA,NA,NA,NA,1.705739929,0.018376962,1.505909216,0.010773602,0.882848077,17.56477356,0.102156293
C3,FRC3000102860,8491,PICO,426571.0424,4417390.291,NA,8.8,10.5,NA,0.121428571,NA,NA,NA,NA,NA,NA,1.519776121,1.519776121,1.000378482,1,0.65824069,12.73371696,0.123297177
C3,FRC3000102861,8492,ABLA,426523.914,4417382.281,NA,5.6,10.1,NA,0.321428571,NA,NA,NA,NA,NA,NA,1.215873409,0.011579955,0.877304647,0.009523981,0.721542753,18.54112053,0.070165399
C3,FRC3000102862,8493,PICO,426537.917,4417368.085,NA,7.2,9.8,NA,0.185714286,NA,NA,NA,NA,NA,NA,1.152926472,0.870203217,0.621541418,0.754777723,0.539098921,15.50511932,0.220214844
C3,FRC3000102863,8494,PICO,426570.586,4417394.01,NA,7.3,7.6,NA,0.021428571,NA,NA,NA,NA,NA,NA,1.911000703,1.911000703,1.372951717,1,0.718446474,13.60978031,0.197369597
C3,FRC3000102864,8495,PICO,426501.166,4417389.475,NA,6.4,8.7,NA,0.164285714,NA,NA,NA,NA,NA,NA,0.874352401,0.5182505,0.444611229,0.592724969,0.508503469,12.53320599,-0.127055556
C3,FRC3000102867,8801,PICO,426503.645,4417468.428,NA,8.5,15.9,NA,0.528571429,NA,NA,NA,NA,NA,NA,0.746672845,0.719176392,0.510875631,0.963174699,0.684202773,20.10394859,-0.446979126
C3,FRC3000102868,8802,PICO,426502.25,4417468.144,NA,5.5,11.3,NA,0.414285714,NA,NA,NA,NA,NA,NA,0.740637978,0.712532424,0.425901737,0.962052237,0.575047121,15.27677536,-0.552596516
C3,FRC3000102869,8803,PICO,426501.144,4417468.814,NA,6,11.3,NA,0.378571429,NA,NA,NA,NA,NA,NA,0.712335473,0.684279226,0.370129117,0.960613716,0.519599446,12.82577133,-0.564007203
C3,FRC3000102870,8804,PICO,426500.153,4417470.221,NA,6.7,8.9,NA,0.157142857,NA,NA,NA,NA,NA,NA,0.738432622,0.695308142,0.420281209,0.94159998,0.569153091,18.21183968,-0.481737973
C3,FRC3000102871,8805,ABLA,426500.851,4417474.676,NA,5.8,11.7,NA,0.421428571,NA,NA,NA,NA,NA,NA,1.036769324,0.014311849,0.835846845,0.013804276,0.806203295,13.54477978,-0.483044934
C3,FRC3000102872,8806,PICO,426500.202,4417477.951,NA,8,9.7,NA,0.121428571,NA,NA,NA,NA,NA,NA,1.219226741,1.188050576,1.051014573,0.974429559,0.862033728,15.98823929,0.205416995
C3,FRC3000102873,8807,PICO,426498.247,4417468.482,NA,7.2,12.8,NA,0.4,NA,NA,NA,NA,NA,NA,0.755755779,0.712440083,0.365917352,0.942685591,0.48417407,9.909628868,-0.536390046
C3,FRC3000102874,8808,PICO,426498.776,4417467.651,NA,7.1,10,NA,0.207142857,NA,NA,NA,NA,NA,NA,0.690894384,0.648121567,0.335637067,0.938090658,0.485800833,11.86807823,-0.488024787
C3,FRC3000102875,8809,PICO,426507.166,4417464.562,NA,6.7,12.9,NA,0.442857143,NA,NA,NA,NA,NA,NA,0.791411948,0.754390767,0.61967203,0.953221352,0.782995546,10.89407253,0.085880508
C3,FRC3000102876,8810,PIEN,426506.123,4417463.505,NA,5.5,13.7,NA,0.585714286,NA,NA,NA,NA,NA,NA,0.820501211,0,0.609815038,0,0.743222593,10.70915985,0.080109702
C3,FRC3000102880,8814,PICO,426494.318,4417462.997,NA,7,10,NA,0.214285714,NA,NA,NA,NA,NA,NA,0.755392798,0.699424844,0.499587823,0.925908806,0.661361644,15.54074287,-0.616935658
C3,FRC3000102881,8815,PIEN,426495.953,4417462.114,NA,9,17.6,NA,0.614285714,NA,NA,NA,NA,NA,NA,0.745101856,0,0.449696195,0,0.603536539,18.39619637,-0.529877575
C3,FRC3000102882,8816,PICO,426496.626,4417460.981,NA,7.1,7.3,NA,0.014285714,NA,NA,NA,NA,NA,NA,0.961306965,0.850987373,0.656715825,0.885239995,0.683148931,27.13058662,-0.0042921
C3,FRC3000102890,8824,ABLA,426615.813,4417451.832,NA,6.6,10.4,NA,0.271428571,NA,NA,NA,NA,NA,NA,0.548573727,0.234820681,0.139193769,0.428056739,0.253737577,5.394521236,0.091859258
C3,FRC3000102891,8825,ABLA,426601.299,4417448.996,NA,8.3,12.2,NA,0.278571429,NA,NA,NA,NA,NA,NA,1.014118478,0.503638958,0.339592115,0.496627336,0.33486434,8.892579079,-0.025459169
C3,FRC3000102892,8826,PICO,426600.399,4417447.706,NA,7.8,7.7,NA,-0.007142857,NA,NA,NA,NA,NA,NA,1.169664166,0.43388575,0.321384486,0.370948997,0.274766464,9.539012909,-0.169455158
C3,FRC3000102893,8827,ABLA,426600.587,4417446.827,NA,12.9,16.8,NA,0.278571429,NA,NA,NA,NA,NA,NA,1.242261316,0.694143456,0.352070586,0.558774106,0.283411052,10.88292694,-0.108703421
C3,FRC3000102894,8828,ABLA,426600.745,4417446.4,NA,5.4,6.3,NA,0.064285714,NA,NA,NA,NA,NA,NA,1.333237236,0.850369194,0.31700981,0.637822865,0.237774494,10.88292694,-0.108703421
C3,FRC3000102895,8829,ABLA,426600.316,4417443.986,NA,8.3,10.6,NA,0.164285714,NA,NA,NA,NA,NA,NA,1.373070769,0.906087927,0.364263933,0.659898927,0.265291448,5.854307652,-0.051044645
C3,FRC3000102896,8830,ABLA,426599.56,4417441.694,NA,5.5,7.8,NA,0.164285714,NA,NA,NA,NA,NA,NA,1.33882008,0.836826827,0.357013206,0.625048011,0.266662572,5.116557121,-0.1972895
C3,FRC3000102897,8831,ABLA,426599.113,4417444.184,NA,10.1,12.8,NA,0.192857143,NA,NA,NA,NA,NA,NA,1.245980219,0.83619084,0.304592224,0.671110847,0.24445992,8.401871681,-0.016633139
C3,FRC3000102898,8832,ABLA,426599.045,4417448.079,NA,6.3,7.2,NA,0.064285714,NA,NA,NA,NA,NA,NA,1.107509061,0.626865749,0.310006175,0.566014104,0.279912993,6.07425499,-0.132505206
C3,FRC3000102899,8833,ABLA,426596.0552,4417444.998,NA,9.5,12.5,NA,0.214285714,NA,NA,NA,NA,NA,NA,1.190772508,0.775010931,0.24619875,0.650847181,0.206755487,9.006328583,-0.126028933
C3,FRC3000102900,8834,ABLA,426594.6438,4417446.433,NA,6.5,8.3,NA,0.128571429,NA,NA,NA,NA,NA,NA,1.183135633,0.774231216,0.238061802,0.65438923,0.201212604,5.668506145,-0.122302901
C3,FRC3000102901,8835,ABLA,426593.077,4417449.905,NA,8.9,12.8,NA,0.278571429,NA,NA,NA,NA,NA,NA,1.174535781,0.788449031,0.174550538,0.671285664,0.148612363,10.63122845,-0.113684044
C3,FRC3000102902,8836,ABLA,426594.528,4417454.705,NA,5.2,7.6,NA,0.171428571,NA,NA,NA,NA,NA,NA,1.004905437,0.40919342,0.316557966,0.407195946,0.315012691,11.33320141,0.067626183
C3,FRC3000102903,8837,ABLA,426586.141,4417451.604,NA,6.4,8.5,NA,0.15,NA,NA,NA,NA,NA,NA,1.18165111,0.780683889,0.337696332,0.660672073,0.285783451,9.603611946,-0.150789568
C3,FRC3000102904,8838,ABLA,426586.289,4417454.644,NA,8.2,9.5,NA,0.092857143,NA,NA,NA,NA,NA,NA,1.280302093,0.864399336,0.432011671,0.675152638,0.337429481,6.627376556,-0.457596547
C3,FRC3000102905,8839,ABLA,426585.653,4417453.746,NA,7.5,9.3,NA,0.128571429,NA,NA,NA,NA,NA,NA,1.285429288,0.892593136,0.409127033,0.694393028,0.318280466,7.673449039,-0.394231658
C3,FRC3000102906,8840,ABLA,426585.152,4417454.988,NA,6.9,9,NA,0.15,NA,NA,NA,NA,NA,NA,1.331949927,0.925916397,0.484185053,0.695158563,0.363515958,3.76139617,-0.421500702
C3,FRC3000102909,8843,PIEN,426574.916,4417460.264,NA,6.5,9.3,NA,0.2,NA,NA,NA,NA,NA,NA,1.271968878,0.084345382,0.867110024,0.066310885,0.681706949,1.649282455,0.086549007
C3,FRC3000102910,8844,ABLA,426578.843,4417460.732,NA,6.7,9.4,NA,0.192857143,NA,NA,NA,NA,NA,NA,1.809864903,0.955657871,1.065524048,0.528027186,0.588731262,10.4978466,-0.2218368
C3,FRC3000102911,8845,ABLA,426578.803,4417461.462,NA,6.5,9.6,NA,0.221428571,NA,NA,NA,NA,NA,NA,1.77148918,0.914064864,1.042160904,0.515986704,0.588296511,11.36351967,0.031655104
C3,FRC3000102913,8847,ABLA,426580.804,4417458.58,NA,8.6,12.8,NA,0.3,NA,NA,NA,NA,NA,NA,1.682414988,1.031364496,1.075832545,0.613026217,0.6394573,5.711745262,-0.009846492
C3,FRC3000102914,8848,ABLA,426578.741,4417457.946,NA,6.3,9.2,NA,0.207142857,NA,NA,NA,NA,NA,NA,2.027256873,1.321137823,1.411981031,0.651687431,0.696498332,9.732516289,0.054085235
C3,FRC3000102916,8850,ABLA,426577.529,4417456.151,NA,8.3,10.3,NA,0.142857143,NA,NA,NA,NA,NA,NA,1.531496162,1.021514458,0.885391393,0.667004256,0.578121849,8.985770226,-0.040669823
C3,FRC3000102917,8851,ABLA,426576.213,4417455.471,NA,5.6,6.6,NA,0.071428571,NA,NA,NA,NA,NA,NA,1.492928364,0.929344467,0.717283374,0.622497696,0.48045398,6.718142509,-0.21064715
C3,FRC3000102918,8852,ABLA,426576.326,4417454.853,NA,8.5,13,NA,0.321428571,NA,NA,NA,NA,NA,NA,1.478807627,0.928050295,0.699606916,0.627566613,0.473088523,4.922468185,-0.197151641
C3,FRC3000102919,8853,ABLA,426577.928,4417453.567,NA,7.7,10.1,NA,0.171428571,NA,NA,NA,NA,NA,NA,1.365161865,0.994085544,0.566454207,0.728181448,0.414935563,1.977635384,-0.21011651
C3,FRC3000102921,8855,ABLA,426576.827,4417452.422,NA,5.7,6.8,NA,0.078571429,NA,NA,NA,NA,NA,NA,1.721450036,1.312245694,0.668820653,0.762290898,0.388521676,4.336996555,-0.27748854
C3,FRC3000102922,8856,ABLA,426576.256,4417451.939,NA,7.8,9.1,NA,0.092857143,NA,NA,NA,NA,NA,NA,1.533454183,1.100968481,0.534737932,0.717966336,0.348714646,6.024523735,-0.404675794
C3,FRC3000102923,8857,ABLA,426577.828,4417451.012,NA,6.5,7.8,NA,0.092857143,NA,NA,NA,NA,NA,NA,1.494832119,1.059715896,0.493393834,0.708919673,0.330066386,3.799553394,-0.330737382
C3,FRC3000102924,8858,ABLA,426576.826,4417450.326,NA,6,7.4,NA,0.1,NA,NA,NA,NA,NA,NA,1.421047436,1.027013925,0.458357296,0.722716145,0.322548906,7.390507698,-0.486750943
C3,FRC3000102925,8859,ABLA,426574.99,4417452.394,NA,7.3,9.2,NA,0.135714286,NA,NA,NA,NA,NA,NA,1.639021365,1.038635327,0.660717746,0.633692366,0.403117226,4.723669529,-0.253048292
C3,FRC3000102926,8860,ABLA,426575.704,4417448.874,NA,6.9,9.2,NA,0.164285714,NA,NA,NA,NA,NA,NA,1.416678952,1.026776951,0.424274169,0.724777444,0.299485051,9.402283669,-0.56847798
C3,FRC3000102928,8862,PIEN,426570.97,4417452.629,NA,7.2,12.2,NA,0.357142857,NA,NA,NA,NA,NA,NA,1.468396821,0.052161233,0.869927287,0.035522573,0.592433377,2.540484905,-0.436857687
C3,FRC3000102929,8863,PICO,426566.952,4417446.539,NA,8.3,9.4,NA,0.078571429,NA,NA,NA,NA,NA,NA,1.578126012,0.523620326,0.791999897,0.331798806,0.501860999,12.03938675,-0.381513241
C3,FRC3000102930,8864,PIEN,426566.336,4417447.187,NA,9.5,14.7,NA,0.371428571,NA,NA,NA,NA,NA,NA,1.392531745,0.03773228,0.635697563,0.027096173,0.456504899,4.035037041,-0.411862154
C3,FRC3000102931,8865,ABLA,426565.425,4417447.327,NA,7.4,10.5,NA,0.221428571,NA,NA,NA,NA,NA,NA,1.309489433,0.494220462,0.583052403,0.377414624,0.445251705,7.463722706,-0.307091168
