Plot,X,Y,grow_BA_89_04,grow_BA_04_18,grow_BA_dif,ingrow_stems_89_04,ingrow_stems_04_18,ingrow_stems_dif,live_BA_89,live_BA_04,live_stems_89,live_stems_04,live_BA_LS_89,live_BA_LS_04,surv_BA_89,surv_BA_04,surv_stems_89,surv_stems_04,surv_BA_LS_89,surv_BA_LS_04,mort_BA_89_04,mort_BA_04_18,live_BA_LS_89_prop,live_BA_LS_04_prop,surv_BA_LS_89_prop,surv_BA_LS_04_prop,mort_BA_89_04_prop,mort_BA_04_18_prop,Slope,TPI
D2,426218.0235,4416765.481,0.154053232,0.087442866,-0.066610366,1,1,0,41.61801306,45.19558023,5,6,0,0,41.61801306,1.266768698,5,1,0,0,0,43.92881154,0,0,0,0,0,0.971971403,18.65581703,-0.037966563
D2,426228.0235,4416765.481,0.093331482,0.118398773,0.025067291,0,1,1,32.72157244,34.12154467,6,6,0,0,32.72157244,0.738981132,6,1,0,0,0,33.38256354,0,0,0,0,0,0.978342682,26.11965179,0.189996858
D2,426238.0235,4416765.481,0.175635973,0.195401453,0.01976548,0,1,1,36.24290511,34.64407007,13,11,0,0,32.00953047,3.650923363,11,2,0,0,4.233374641,30.9931467,0,0,0,0,0.11680561,0.894616211,20.48965263,0.275360589
D2,426118.0235,4416755.481,0.16679239,0.208618582,0.041826192,0,4,4,43.23216336,45.73404921,7,7,0,0,43.23216336,1.474113813,7,1,0,0,0,44.2599354,0,0,0,0,0,0.967767695,24.62652016,-0.471390878
D2,426128.0235,4416755.481,0.12077853,0.061485456,-0.059293073,0,0,0,39.39054533,38.3669359,10,9,0,0,36.55525796,1.075131546,9,1,0,0,2.83528737,37.29180436,0,0,0,0,0.071978881,0.971977654,18.74595642,-0.124031139
D2,426138.0235,4416755.481,0.135716803,0.234261832,0.09854503,0,3,3,44.12987347,38.61794915,6,5,6.834927517,7.645379882,44.12987347,9.342546773,6,2,6.834927517,7.645379882,0,29.27540238,0.154882101,0.197974777,0.154882101,0.818340017,0,0.758077604,23.74144936,0.136503105
D2,426148.0235,4416755.481,0.237137885,0.137147349,-0.099990536,0,1,1,61.57804344,55.6460882,9,7,0,0,52.08901991,1.266768698,7,1,0,0,9.489023531,54.3793195,0,0,0,0,0.154097516,0.977235261,24.44913483,0.040181542
D2,426158.0235,4416755.481,0.157325724,0.157747221,4.21E-04,0,3,3,28.79466017,31.15454603,7,7,0,0,28.79466017,1.020703453,7,1,0,0,0,30.13384257,0,0,0,0,0,0.967237415,30.66290474,-0.213216403
D2,426168.0235,4416755.481,0.122752497,0.220096615,0.097344118,0,3,3,29.39737472,31.23866217,7,7,0,0,29.39737472,2.948227626,7,2,0,0,0,28.29043454,0,0,0,0,0,0.905622475,24.94033432,-0.108667223
D2,426178.0235,4416755.481,0.280345256,0.15816797,-0.122177286,0,0,0,71.0410703,58.62549613,20,17,0,0,54.42031728,4.970078118,17,4,0,0,16.62075301,53.65541801,0,0,0,0,0.233959778,0.915223266,25.60536385,-0.121219286
D2,426188.0235,4416755.481,0.196993567,0.044229137,-0.152764431,0,1,1,42.1895473,45.14445081,13,13,0,0,42.1895473,0.985203456,13,1,0,0,0,44.15924736,0,0,0,0,0,0.978176643,25.08929825,0.053373608
D2,426198.0235,4416755.481,0.209292903,0.11565549,-0.093637413,0,2,2,43.08168108,46.22107462,12,12,0,0,43.08168108,1.327322896,12,1,0,0,0,44.89375172,0,0,0,0,0,0.971283167,24.69630051,-0.142421012
D2,426208.0235,4416755.481,0.331610813,0.311769411,-0.019841402,1,0,-1,49.45832876,46.37367748,14,14,0,0,40.74912707,8.273619873,13,5,0,0,8.709201694,38.10005761,0,0,0,0,0.17609171,0.821588015,21.06513977,0.007314977
D2,426218.0235,4416755.481,0.153372553,0.212798022,0.059425469,0,2,2,44.61367873,29.22011035,10,8,0,0,26.91952205,1.802331705,8,2,0,0,17.69415668,27.41777865,0,0,0,0,0.396608331,0.938318792,17.85181427,0.209069093
D2,426228.0235,4416755.481,0.248264359,0.178857602,-0.069406758,0,4,4,35.81046488,39.53443027,10,10,0,0,35.81046488,2.459317269,10,2,0,0,0,37.075113,0,0,0,0,0,0.937793026,21.92026901,0.150312839
D2,426238.0235,4416755.481,0.264495921,0.0728569,-0.191639022,0,0,0,42.30665017,46.27408899,10,10,0,0,42.30665017,1.935927933,10,1,0,0,0,44.33816106,0,0,0,0,0,0.958163889,18.04183388,0.234511318
D2,426118.0235,4416745.481,0.228781249,0.161550792,-0.067230457,1,0,-1,46.79512213,49.58124358,9,9,0,1.168986626,44.98053822,1.168986626,8,1,0,1.168986626,1.814583917,48.41225695,0,0.023577195,0,1,0.038777202,0.976422805,20.02211571,-0.13295729
D2,426128.0235,4416745.481,0.18452668,0.062994543,-0.121532138,0,1,1,31.12242324,33.89032345,8,8,0,0,31.12242324,0,8,0,0,0,0,33.89032345,0,0,0,NA,0,1,20.57883072,-0.135632055
D2,426138.0235,4416745.481,0.182353746,0.240006459,0.057652713,1,2,1,40.15497336,43.62926068,6,7,0,0.738981132,40.15497336,9.35676248,6,4,0,0.738981132,0,34.2724982,0,0.016937741,0,0.078978293,0,0.785539284,25.45726967,0.057088858
D2,426148.0235,4416745.481,0.101269239,0.253083338,0.151814099,0,2,2,27.47110718,17.52930161,5,4,0,0,16.01026302,4.682936549,4,2,0,0,11.46084416,12.84636506,0,0,0,0,0.417196296,0.732850934,23.44389725,-0.076338229
D2,426158.0235,4416745.481,0.062779493,0.339953985,0.277174492,0,2,2,44.01638343,40.16714703,12,10,0,0,39.22545463,8.994929546,10,4,0,0,4.790928797,31.17221749,0,0,0,0,0.108844217,0.776062523,30.00524139,-0.008413995
D2,426168.0235,4416745.481,0.127412526,0.013660318,-0.113752208,0,0,0,34.0133168,35.92450469,9,9,0,0,34.0133168,2.116255351,9,2,0,0,0,33.80824934,0,0,0,0,0,0.941091593,31.81103134,0.151701437
D2,426178.0235,4416745.481,0.074570938,0.145624039,0.071053102,0,2,2,34.14487099,34.49366632,14,13,0,0,33.37510225,3.762764061,13,4,0,0,0.76976874,30.73090226,0,0,0,0,0.022544198,0.890914349,29.51955032,-0.043785119
D2,426188.0235,4416745.481,0.244447324,0.145921369,-0.098525956,1,3,2,42.04739023,46.78923165,12,13,0,0,42.04739023,3.096432259,12,3,0,0,0,43.69279939,0,0,0,0,0,0.93382169,20.37526894,0.500636922
D2,426198.0235,4416745.481,0.265516939,0.234542332,-0.030974608,0,1,1,60.80992404,58.72280696,18,17,0,0,54.74005287,7.242077925,17,5,0,0,6.069871166,51.48072904,0,0,0,0,0.099817115,0.876673506,21.46298218,-0.004142689
D2,426208.0235,4416745.481,0.158797037,0.167301029,0.008503992,1,0,-1,46.46156353,45.0469829,11,11,0,0,41.55282501,6.23912447,10,4,0,0,4.908738521,38.80785843,0,0,0,0,0.1056516,0.861497395,17.10028458,0.163635061
D2,426218.0235,4416745.481,0.139109723,0.122499674,-0.016610049,1,1,0,29.76203508,32.66580917,6,7,0,0,29.76203508,1.716330606,6,2,0,0,0,30.94947857,0,0,0,0,0,0.947457888,18.07577515,0.055560861
D2,426228.0235,4416745.481,0.231263107,0.190868584,-0.040394524,0,1,1,54.55265687,44.86414221,15,12,0,0,41.3951956,8.734648595,12,5,0,0,13.15746127,36.12949361,0,0,0,0,0.241188276,0.805308913,18.0798893,0.189205134
D2,426238.0235,4416745.481,0.109652056,0.070887794,-0.038764261,1,0,-1,31.90687893,28.67237367,5,5,0,0,26.39142033,0.636172512,4,1,0,0,5.515458602,28.03620116,0,0,0,0,0.172861113,0.977812353,17.9777813,0.00665726
D2,426118.0235,4416735.481,0.156205223,0.560858438,0.404653216,0,1,1,26.93436608,29.27744442,7,7,3.141985353,5.813438666,26.93436608,7.181916426,7,4,3.141985353,5.813438666,0,22.09552799,0.116653399,0.198563733,0.116653399,0.80945507,0,0.754694559,23.36369705,0.139489014
D2,426128.0235,4416735.481,0.11306592,0.249751006,0.136685086,1,2,1,42.74827956,32.17053709,8,7,0,0,29.80978729,2.61286261,6,3,0,0,12.93849226,29.55767448,0,0,0,0,0.30266697,0.918780883,16.66880417,0.001527227
D2,426138.0235,4416735.481,0.336920104,0.557301707,0.220381603,1,0,-1,22.86388301,29.02988692,6,7,0.967689077,3.382003031,22.86388301,11.60802778,6,4,0.967689077,3.382003031,0,17.42185914,0.042323917,0.11650073,0.042323917,0.291350357,0,0.600135274,25.17634773,-0.380274824
D2,426148.0235,4416735.481,0.133763779,0.191743742,0.057979962,0,1,1,73.20005131,44.44301171,6,4,0,0,42.43655502,3.332915646,4,1,0,0,30.76349628,41.11009607,0,0,0,0,0.420266048,0.92500698,23.75310135,-0.062992132
D2,426158.0235,4416735.481,0.113814666,0.17546917,0.061654504,1,0,-1,44.40232809,32.49553485,16,15,0,0.76976874,30.01854612,4.49891776,14,4,0,0.76976874,14.38378196,27.99661709,0,0.023688447,0,0.171100869,0.323942068,0.86155274,25.21242523,-0.122211252
D2,426168.0235,4416735.481,0.091828753,0.125472967,0.033644213,1,1,0,37.31057537,39.41182962,15,16,0,0,37.31057537,4.321810474,15,4,0,0,0,35.09001914,0,0,0,0,0,0.890342303,26.13014221,0.094210556
D2,426178.0235,4416735.481,0.072418947,0,-0.072418947,0,0,0,14.59128416,15.67756836,5,5,0,0,14.59128416,0,5,0,0,0,0,15.67756836,0,0,0,NA,0,1,29.82964897,0.515595734
D2,426188.0235,4416735.481,0.041924554,0,-0.041924554,0,0,0,4.047078196,4.675946506,1,1,0,0,4.047078196,0,1,0,0,0,0,4.675946506,0,0,0,NA,0,1,17.2966404,-0.085181203
D2,426198.0235,4416735.481,0.170096298,0.238867631,0.068771333,1,0,-1,23.82128338,26.31366591,13,13,0,0,23.09746043,15.44791794,12,9,0,0,0.723822947,10.86574797,0,0,0,0,0.030385556,0.412931745,23.0513916,-0.196936767
D2,426208.0235,4416735.481,0.19599873,0.060167109,-0.13583162,0,1,1,55.44062804,58.38060898,16,16,0,0,55.44062804,2.775911269,16,1,0,0,0,55.60469771,0,0,0,0,0,0.952451485,21.24188232,0.127328963
D2,426218.0235,4416735.481,0.115930005,0,-0.115930005,0,0,0,32.69180585,34.43075593,9,9,0,0,32.69180585,0,9,0,0,0,0,34.43075593,0,0,0,NA,0,1,14.87700081,0.055181172
D2,426228.0235,4416735.481,0.073832663,0.011966102,-0.061866561,0,1,1,12.96802324,14.07551319,4,4,0,0,12.96802324,1.020703453,4,1,0,0,0,13.05480973,0,0,0,0,0,0.927483749,18.48931313,0.132072377
D2,426238.0235,4416735.481,0.275151157,0.155890315,-0.119260841,0,2,2,49.85134201,34.36219067,13,11,0,0,30.23492332,5.343534944,11,2,0,0,19.61641869,29.01865572,0,0,0,0,0.393498307,0.844493764,18.48905563,0.029784386
D2,426118.0235,4416725.481,0.190741798,0.082348997,-0.108392801,0,2,2,61.34438749,54.96538361,10,9,0,0,52.10425664,0.76976874,9,1,0,0,9.240130853,54.19561487,0,0,0,0,0.15062716,0.98599539,23.04576874,0.027587891
D2,426128.0235,4416725.481,0.219414067,0.293856723,0.074442656,1,3,2,26.87789595,25.03574456,7,7,0,0,20.8950469,3.928561613,6,2,0,0,5.982849049,21.10718294,0,0,0,0,0.222593653,0.843081894,20.77872658,-0.116837077
D2,426138.0235,4416725.481,0.291052851,0.249167567,-0.041885284,0,2,2,42.72495323,37.90441492,11,10,0,0,33.53862215,3.222802824,10,3,0,0,9.186331078,34.6816121,0,0,0,0,0.21501091,0.914975529,22.30885315,0.04986707
D2,426148.0235,4416725.481,0.146272554,0.295550939,0.149278385,1,1,0,23.53178561,23.94459089,7,7,0,0,20.48373388,13.68375658,6,5,0,0,3.048051732,10.26083431,0,0,0,0,0.129529131,0.428524102,21.33919907,0.086500487
D2,426158.0235,4416725.481,0.198234496,0.046041162,-0.152193334,0,0,0,56.91914008,48.12982777,11,10,0,0,45.15631032,1.266768698,10,1,0,0,11.76282975,46.86305907,0,0,0,0,0.206658599,0.973680174,26.85261536,0.059998521
D2,426168.0235,4416725.481,0.187170854,0.190823704,0.003652849,0,2,2,55.01447099,44.88094973,16,13,4.337361357,0,42.07338691,2.3518748,13,2,0,0,12.94108408,42.52907493,0.078840372,0,0,0,0.235230547,0.947597481,25.69488525,-0.148167944
D2,426178.0235,4416725.481,0.048684214,0.036739804,-0.01194441,0,0,0,31.27141327,13.19728096,6,4,0,0,12.46701775,4.242720879,4,2,0,0,18.80439553,8.95456008,0,0,0,0,0.601328612,0.67851553,25.57193565,-0.166037189
D2,426188.0235,4416725.481,0.123993426,0.082371437,-0.041621989,0,1,1,22.52938194,24.38928333,5,5,0,0,22.52938194,4.139755179,5,2,0,0,0,20.24952815,0,0,0,0,0,0.830263353,22.98422432,-0.135502668
D2,426198.0235,4416725.481,0.201046222,0.191423972,-0.009622249,0,2,2,40.19911274,42.34890459,15,14,0,0,39.33321126,11.02086411,14,5,0,0,0.865901475,31.32804048,0,0,0,0,0.021540313,0.73976035,22.92321205,0.488653237
D2,426208.0235,4416725.481,0.148262229,0.071157074,-0.077105156,0,1,1,28.06439695,29.65215788,10,9,0,0,28.06439695,2.910999753,10,2,0,0,0,26.74115813,0,0,0,0,0,0.901828401,19.26979637,0.146663052
D2,426218.0235,4416725.481,0.169892095,0.238654452,0.068762357,0,4,4,37.53841938,40.0868008,13,13,0,0,37.53841938,7.710882089,13,5,0,0,0,32.37591871,0,0,0,0,0,0.807645361,18.70845604,-0.096540289
D2,426228.0235,4416725.481,0.266359933,0.105237744,-0.161122189,0,0,0,51.87209294,54.77390353,17,16,0,0,50.77850454,5.494881171,16,3,0,0,1.093588403,49.27902236,0,0,0,0,0.021082404,0.899680672,16.67542458,0.099465355
D2,426238.0235,4416725.481,0.112039666,0.109501334,-0.002538332,0,2,2,21.74712537,21.44215526,7,6,0,0,19.76156027,0,6,0,0,0,1.985565097,21.44215526,0,0,0,NA,0.091302416,1,20.64196587,-0.051900292
D2,426118.0235,4416715.481,0.35054938,0.219698306,-0.130851074,0,2,2,73.05608782,66.83471335,20,17,0,0,61.57647265,5.991959668,17,3,0,0,11.47961518,60.84275368,0,0,0,0,0.157134272,0.910346594,15.47402096,0.072150871
D2,426128.0235,4416715.481,0.275166865,0.284050466,0.008883601,0,3,3,43.37549853,39.76400215,10,8,0,0,36.58683096,5.261774996,9,3,0,0,6.788667565,34.50222716,0,0,0,0,0.156509269,0.867674914,23.21847153,0.047734498
D2,426138.0235,4416715.481,0.062041219,0.002002765,-0.060038454,0,0,0,37.83899126,21.91355124,9,6,0,0,20.98293295,2.488455541,6,1,0,0,16.8560583,19.4250957,0,0,0,0,0.445467962,0.88644216,21.81608391,0.072766999
D2,426148.0235,4416715.481,0.087765627,0.065384397,-0.02238123,0,1,1,34.60205127,24.81489059,7,6,0,0,23.49840619,0.899202357,6,1,0,0,11.10364507,23.91568823,0,0,0,0,0.320895573,0.963763598,20.60248947,0.108191265
D2,426158.0235,4416715.481,0.038395498,0.08570938,0.047313881,1,1,0,31.80234243,17.97847082,9,7,0,0,16.75215013,10.87957098,6,4,0,0,15.05019231,7.09889984,0,0,0,0,0.473241628,0.394855598,25.76386833,0.233317571
D2,426168.0235,4416715.481,0.085938267,0.104441126,0.018502859,0,1,1,29.43350303,24.20023799,9,7,0,0,22.91116398,6.12367094,7,3,0,0,6.522339048,18.07656705,0,0,0,0,0.221595746,0.746958235,22.78620529,-0.260391765
D2,426178.0235,4416715.481,0.231132208,0,-0.231132208,0,0,0,29.1456546,26.69748999,8,6,0,0,23.23050688,0,6,0,0,0,5.915147728,26.69748999,0,0,0,NA,0.202951274,1,26.21300697,-0.064656447
D2,426188.0235,4416715.481,0.114531996,0.05989222,-0.054639776,0,0,0,33.74062656,28.05630735,8,7,0,0,26.33832741,3.60065788,7,2,0,0,7.40229915,24.45564947,0,0,0,0,0.219388313,0.871663158,22.38459587,0.091894685
D2,426198.0235,4416715.481,0.197030219,-0.006255135,-0.203285355,0,0,0,29.27493114,32.23038443,9,9,0,0,29.27493114,1.020703453,9,1,0,0,0,31.20968098,0,0,0,0,0,0.968331018,24.44417191,-0.058848673
D2,426208.0235,4416715.481,0.185678598,0.068082801,-0.117595797,0,1,1,31.12831373,33.9134927,11,11,0,0,31.12831373,2.08672438,11,1,0,0,0,31.82676832,0,0,0,0,0,0.938469199,26.69222832,0.500583011
D2,426218.0235,4416715.481,0.18638022,0.215614236,0.029234016,0,1,1,52.70547893,53.4025198,16,14,0,0,50.6068165,5.746915441,14,4,0,0,2.098662432,47.65560436,0,0,0,0,0.039818677,0.892384939,13.89510345,-0.023240339
D2,426228.0235,4416715.481,0.17434792,0.305553545,0.131205625,0,1,1,39.49861612,34.91793841,15,13,0,0,32.3027196,10.9626661,13,7,0,0,7.195896513,23.9552723,0,0,0,0,0.182180978,0.686044864,16.66012955,-0.258528749
D2,426238.0235,4416715.481,0.163561786,0.063443342,-0.100118444,1,1,0,41.34500866,40.13879416,13,12,0,0,37.02060637,6.555325771,11,3,0,0,4.324402288,33.58346839,0,0,0,0,0.104593092,0.83668354,18.21664047,0.27830953
D2,426118.0235,4416705.481,0.201124762,0.031870335,-0.169254426,0,0,0,33.67300378,33.54828255,8,7,0,0,30.53141112,0.985203456,7,1,0,0,3.141592654,32.56307909,0,0,0,0,0.093297072,0.970633267,19.75539017,0.282927408
D2,426128.0235,4416705.481,0.15155043,0.267568324,0.116017895,1,0,-1,44.19184138,37.44809859,8,8,0,0,34.40507341,5.214572566,7,3,0,0,9.786767974,32.23352602,0,0,0,0,0.221460968,0.860752007,22.51746178,-0.14043169
D2,426138.0235,4416705.481,0.260144816,0.094831218,-0.165313597,0,0,0,55.82052513,53.11749881,12,11,0,0,49.21532657,6.22208133,11,4,0,0,6.605198554,46.89541748,0,0,0,0,0.118329208,0.882861929,23.07345963,-0.181023727
D2,426148.0235,4416705.481,0.183924542,0.143582004,-0.040342538,0,2,2,38.55535292,29.21838247,8,6,0,0,26.45951435,4.571802709,6,2,0,0,12.09583857,24.64657977,0,0,0,0,0.313726569,0.843529918,20.82541656,-0.123691499
D2,426158.0235,4416705.481,0.124831184,0.091448396,-0.033382788,0,0,0,45.42114659,43.42285804,10,9,0,0,41.55039028,7.470550251,9,3,0,0,3.870756308,35.95230779,0,0,0,0,0.085219256,0.827958117,23.12435341,-0.146201726
D2,426168.0235,4416705.481,0.103159431,0.163345988,0.060186557,1,1,0,21.33055018,14.58688593,7,6,0,0,12.28519807,6.509694138,5,3,0,0,9.045352108,8.077191792,0,0,0,0,0.424056203,0.553729688,26.274786,-0.039117181
D2,426178.0235,4416705.481,0,0,0,0,0,0,6.622870013,0,2,0,0,0,0,0,0,0,0,0,6.622870013,0,0,NA,NA,NA,1,NA,24.65693855,0.357696052
D2,426188.0235,4416705.481,0.109327424,0.100357055,-0.008970369,0,1,1,23.13115401,22.58066844,6,5,0,0,20.94075707,2.672003092,5,2,0,0,2.190396938,19.90866534,0,0,0,0,0.094694668,0.881668556,25.28022003,0.173695658
D2,426198.0235,4416705.481,0.143670268,0.00852718,-0.135143088,0,0,0,41.24384937,40.22581627,9,8,0,0,38.07076225,2.775911269,8,1,0,0,3.17308712,37.44990501,0,0,0,0,0.076934796,0.930991798,19.60746002,-0.171742533
D2,426208.0235,4416705.481,0.142633542,0.21377977,0.071146228,0,2,2,35.88719828,38.02670142,10,10,0,0,35.88719828,12.84180975,10,5,0,0,0,25.18489167,0,0,0,0,0,0.662294933,20.75103569,-0.39390588
D2,426218.0235,4416705.481,0.188071444,0.095711986,-0.092359458,0,2,2,30.37370317,33.19477484,12,12,0,0,30.37370317,4.523422182,12,4,0,0,0,28.67135265,0,0,0,0,0,0.863730897,20.30974007,0.448164401
D2,426228.0235,4416705.481,0.099813635,0.139980393,0.040166758,0,0,0,31.9529818,29.57943001,10,9,0,0,28.08222549,6.430683082,9,4,0,0,3.870756308,23.14874693,0,0,0,0,0.121139127,0.782596112,19.46763611,0.001029704
D2,426238.0235,4416705.481,0.238127487,0.148844172,-0.089283315,0,0,0,55.87848751,58.18363112,18,17,0,0,54.61171881,8.04365529,17,5,0,0,1.266768698,50.13997583,0,0,0,0,0.022670061,0.861753982,19.90182114,0.027239778
D2,426118.0235,4416695.481,0.268124461,0.329053781,0.06092932,1,1,0,41.71665907,42.71725633,10,10,0,0,37.84590276,7.665878774,9,4,0,0,3.870756308,35.05137755,0,0,0,0,0.092786824,0.820543747,21.27414513,-0.114553554
D2,426128.0235,4416695.481,0.167310753,0.225773922,0.058463169,0,3,3,42.96677732,25.37370139,8,6,0,0,22.86404009,4.895308213,6,2,0,0,20.10273723,20.47839317,0,0,0,0,0.467867001,0.807071576,22.19596481,-0.08830266
D2,426138.0235,4416695.481,0.205344968,0.292280317,0.086935349,0,2,2,46.87617522,28.73159269,13,10,1.960667975,2.405281875,25.65141818,7.34268743,10,5,1.960667975,2.405281875,21.22475705,21.38890526,0.041826535,0.083715578,0.076435071,0.327575142,0.452783465,0.744438552,24.21388054,0.020818957
D2,426148.0235,4416695.481,0.040369466,0,-0.040369466,0,0,0,37.88988506,9.334457172,5,2,0,0,22.06057777,0,3,0,0,0,15.82930728,9.334457172,0,0,0,NA,0.41777132,1,23.36721039,-0.053422898
D2,426158.0235,4416695.481,0.178887522,0.034647279,-0.144240243,0,0,0,47.1238898,40.72831402,12,9,0,0,38.04500119,2.688025214,9,1,0,0,9.07888861,38.04028881,0,0,0,0,0.19266,0.934001068,23.89046288,0.350026031
D2,426168.0235,4416695.481,0.129307954,0.180254488,0.050946535,0,0,0,17.52992993,19.39917756,5,4,0,0,10.36678452,12.56425004,4,3,0,0,7.163145409,6.834927517,0,0,0,0,0.408623733,0.352330788,21.69338799,-0.238944358
D2,426178.0235,4416695.481,0.125522334,0.117046766,-0.008475568,1,0,-1,9.098837723,11.75144148,4,5,0,0,9.098837723,4.96073188,4,2,0,0,0,6.7907096,0,0,0,0,0,0.57786184,28.08129883,0.264827115
D2,426188.0235,4416695.481,0.160875724,0.082399487,-0.078476236,0,2,2,29.46468334,28.95228958,8,7,0,0,26.53915372,4.102684386,7,2,0,0,2.925529619,24.84960519,0,0,0,0,0.099289362,0.858294993,28.65784645,0.071177389
D2,426198.0235,4416695.481,0.092519904,0.138375936,0.045856033,1,1,0,47.8195955,42.99081051,11,11,0,0,40.93825095,4.361316001,10,4,0,0,6.881344548,38.62949451,0,0,0,0,0.143902191,0.898552366,20.81639671,0.224284368
D2,426208.0235,4416695.481,0.124464665,0.20078704,0.076322376,0,3,3,38.61944141,39.19961503,16,15,0,0,37.33264506,8.772426246,15,6,0,0,1.286796351,30.42718879,0,0,0,0,0.033319911,0.776211418,17.56055641,0.178898856
D2,426218.0235,4416695.481,0.150131477,0.028790453,-0.121341024,0,1,1,30.25157376,32.50354591,12,12,0,0,30.25157376,1.474113813,12,1,0,0,0,31.0294321,0,0,0,0,0,0.9546476,19.13565636,0.084760696
D2,426228.0235,4416695.481,0.14131931,0.146942386,0.005623077,0,0,0,31.85857694,26.68256742,9,7,0,0,24.56277778,4.08407045,7,2,0,0,7.295799159,22.59849697,0,0,0,0,0.229005808,0.846938625,19.15481186,0.085253598
D2,426238.0235,4416695.481,0.027132889,0.09839917,0.071266281,0,1,1,32.00395414,7.379601143,4,2,0,0,6.972607815,3.07907496,2,1,0,0,25.03134633,4.300526183,0,0,0,0,0.782132927,0.582758621,22.0596981,0.022394704
D2,426118.0235,4416685.481,0.37188603,0.183626091,-0.18825994,0,1,1,46.64581794,52.2241084,12,12,3.940813825,5.391287153,46.64581794,7.189691867,12,3,3.940813825,5.391287153,0,45.03441653,0.084483754,0.103233685,0.084483754,0.749863451,0,0.862330022,21.22229958,0.013529395
D2,426128.0235,4416685.481,0.123197556,0.266407057,0.143209501,0,1,1,29.29723645,31.14519979,7,7,3.048051732,4.118706509,29.29723645,9.940077696,7,3,3.048051732,4.118706509,0,21.20512209,0.104038882,0.132242096,0.104038882,0.414353553,0,0.680847201,24.77128983,0.044429743
D2,426138.0235,4416685.481,0.110055227,0.19243938,0.082384153,0,2,2,20.13446732,12.15678547,6,4,0,0,11.21477891,6.043167628,5,3,0,0,8.919688402,6.113617844,0,0,0,0,0.443005929,0.502897568,22.65125275,-0.004567817
D2,426148.0235,4416685.481,0.160189809,0.140272112,-0.019917697,0,3,3,34.00247831,33.57003808,8,7,0,0,31.16719094,5.707959692,7,2,0,0,2.83528737,27.86207839,0,0,0,0,0.083384727,0.829968626,26.60789299,0.165376392
D2,426158.0235,4416685.481,0.06231349,0.229661643,0.167348153,0,0,0,28.24645225,18.10978939,8,6,0,0,17.17508704,8.160208378,6,4,0,0,11.07136521,9.949581014,0,0,0,0,0.391955957,0.549403463,20.97190666,0.059976187
D2,426168.0235,4416685.481,0.019205603,0.103784757,0.084579154,0,1,1,38.68989163,12.63784185,8,4,0,0,12.3497578,2.301609318,4,2,0,0,26.34013383,10.33623253,0,0,0,0,0.680801437,0.81787956,18.10365486,0.038377058
D2,426178.0235,4416685.481,0.140586271,0.077395379,-0.063190892,1,1,0,33.51655246,25.65990048,8,7,0,0,22.85712859,0.693977817,6,1,0,0,10.65942387,24.96592266,0,0,0,0,0.318034615,0.972954774,21.26634026,-0.017528835
D2,426188.0235,4416685.481,0.257872397,0.17085776,-0.087014637,0,0,0,43.2661711,37.01196699,13,12,0,0,33.14388104,6.634336826,12,5,0,0,10.12229007,30.37763016,0,0,0,0,0.233953914,0.820751574,26.08352661,0.197206323
D2,426198.0235,4416685.481,0.189616061,0.115234741,-0.07438132,2,1,-1,43.96352613,23.33967722,10,10,0,0,19.06247736,8.09957564,8,6,0,0,24.90104877,15.24010158,0,0,0,0,0.566402447,0.652969681,27.75717545,0.067349696
D2,426208.0235,4416685.481,0.145707067,0.176686537,0.03097947,2,3,1,35.7069494,38.52621465,10,11,0,0,35.7069494,10.18755666,10,4,0,0,0,28.33865799,0,0,0,0,0,0.73556819,31.43966866,-0.222579234
D2,426218.0235,4416685.481,0.050951397,0.034955828,-0.015995569,0,1,1,19.51470963,11.93208306,4,3,0,0,11.1678121,0,3,0,0,0,8.346897521,11.93208306,0,0,0,NA,0.427723378,1,22.13451767,0.099801915
D2,426228.0235,4416685.481,0.080058253,0.16257181,0.082513557,0,1,1,28.76128074,18.08025842,8,5,0,0,16.87938463,1.266768698,5,1,0,0,11.88189611,16.81348972,0,0,0,0,0.413121245,0.929936361,21.88193703,0.094972243
D2,426238.0235,4416685.481,0.162635016,0.056672087,-0.105962928,0,1,1,30.1567762,25.05192376,7,5,0,0,22.61239852,2.925529619,5,1,0,0,7.544377678,22.12639414,0,0,0,0,0.250171889,0.883221359,33.41767502,-0.374007264
